14,3,213.13,253.39,86.26,40.43,0.7513,-1,-1,-1
15,2,516.88,295.81,113.30,59.38,0.3422,-1,-1,-1
15,3,212.72,253.47,86.67,40.31,0.7902,-1,-1,-1
16,3,212.40,253.52,87.03,40.10,0.7933,-1,-1,-1
17,2,501.67,302.83,101.99,51.68,0.2881,-1,-1,-1
17,3,211.58,253.48,87.88,40.28,0.8120,-1,-1,-1
17,10,491.23,211.84,102.21,58.21,0.4590,-1,-1,-1
18,2,480.75,305.17,93.75,47.15,0.7552,-1,-1,-1
18,3,210.21,253.06,89.01,40.52,0.8069,-1,-1,-1
18,10,491.81,211.98,103.02,58.74,0.2831,-1,-1,-1
19,2,456.52,307.75,89.86,45.84,0.7269,-1,-1,-1
19,3,210.38,253.17,89.49,40.51,0.7845,-1,-1,-1
20,2,439.92,308.78,94.42,48.33,0.8064,-1,-1,-1
20,3,210.61,253.27,89.40,40.26,0.8095,-1,-1,-1
20,10,490.04,210.98,105.21,60.05,0.3911,-1,-1,-1
21,2,425.86,312.25,94.19,47.88,0.8351,-1,-1,-1
21,3,210.46,253.24,90.29,40.40,0.7505,-1,-1,-1
22,2,408.25,315.08,97.02,49.01,0.8362,-1,-1,-1
22,3,210.51,253.47,90.37,40.27,0.7864,-1,-1,-1
23,2,390.05,317.84,99.64,50.07,0.8287,-1,-1,-1
23,3,210.28,253.47,90.93,40.36,0.7704,-1,-1,-1
24,2,369.86,319.25,105.43,53.07,0.8565,-1,-1,-1
24,3,210.50,253.62,90.89,40.17,0.7920,-1,-1,-1
25,2,350.02,321.76,108.55,54.70,0.8533,-1,-1,-1
25,3,210.63,253.72,91.03,40.10,0.8025,-1,-1,-1
26,2,330.36,325.27,110.08,55.42,0.8399,-1,-1,-1
26,3,210.43,253.84,91.10,39.95,0.7803,-1,-1,-1
27,2,311.14,329.28,110.47,55.38,0.8330,-1,-1,-1
27,3,209.70,253.65,91.93,40.23,0.7864,-1,-1,-1
27,10,493.90,213.51,98.11,55.74,0.2529,-1,-1,-1
28,2,291.42,333.67,111.79,55.84,0.8590,-1,-1,-1
28,3,209.36,253.48,92.53,40.39,0.7785,-1,-1,-1
29,2,269.22,337.04,114.60,56.96,0.8622,-1,-1,-1
29,3,209.01,253.37,92.89,40.45,0.7852,-1,-1,-1
30,2,248.49,340.69,116.89,57.77,0.8452,-1,-1,-1
30,3,209.10,253.23,92.99,40.42,0.8131,-1,-1,-1
31,2,225.97,343.62,121.11,59.68,0.8453,-1,-1,-1
31,3,208.31,253.00,93.55,40.60,0.7885,-1,-1,-1
32,2,202.29,345.83,125.61,61.79,0.8611,-1,-1,-1
32,3,208.96,253.13,93.15,40.34,0.7728,-1,-1,-1
33,2,178.92,349.43,129.92,63.82,0.8369,-1,-1,-1
33,3,208.65,252.94,93.75,40.62,0.7857,-1,-1,-1
34,2,153.95,352.58,134.09,65.74,0.8515,-1,-1,-1
34,3,208.33,252.77,94.16,40.82,0.7781,-1,-1,-1
35,2,131.21,356.70,137.90,67.18,0.8607,-1,-1,-1
35,3,208.63,252.85,94.07,40.77,0.8081,-1,-1,-1
36,2,106.01,362.44,139.31,67.42,0.8629,-1,-1,-1
36,3,209.63,253.26,92.96,40.21,0.7487,-1,-1,-1
37,2,80.60,367.79,140.91,67.67,0.8493,-1,-1,-1
37,3,209.51,253.22,93.65,40.52,0.7435,-1,-1,-1
38,2,52.67,371.44,145.94,69.71,0.8678,-1,-1,-1
38,3,208.95,252.93,94.35,40.86,0.7749,-1,-1,-1
39,2,23.61,375.17,152.87,72.67,0.8638,-1,-1,-1
39,3,208.68,252.80,94.66,41.05,0.7895,-1,-1,-1
40,2,0.00,378.79,156.62,75.77,0.8489,-1,-1,-1
40,3,209.04,252.94,94.27,40.88,0.7384,-1,-1,-1
41,2,0.00,383.08,140.69,77.37,0.8697,-1,-1,-1
41,3,208.53,252.61,94.79,41.17,0.8076,-1,-1,-1
42,2,0.00,386.64,127.72,80.62,0.8226,-1,-1,-1
42,3,208.55,252.47,94.38,41.03,0.8163,-1,-1,-1
43,2,0.00,393.30,103.26,71.53,0.6427,-1,-1,-1
43,3,208.63,252.43,94.24,40.93,0.7724,-1,-1,-1
44,3,209.44,252.55,94.07,40.83,0.7681,-1,-1,-1
45,3,210.12,253.03,93.54,40.55,0.7316,-1,-1,-1
46,3,208.85,252.52,94.78,41.19,0.7152,-1,-1,-1
47,3,208.71,251.99,95.19,41.48,0.8033,-1,-1,-1
48,3,208.78,252.07,94.74,41.34,0.8076,-1,-1,-1
48,10,492.62,211.07,103.57,58.68,0.3309,-1,-1,-1
49,3,208.86,252.00,95.01,41.51,0.7944,-1,-1,-1
50,3,208.40,251.83,94.85,41.46,0.8171,-1,-1,-1
51,3,208.21,251.96,94.49,41.27,0.7555,-1,-1,-1
51,10,495.25,211.44,102.11,58.77,0.3025,-1,-1,-1
52,3,208.04,252.07,94.46,41.24,0.7689,-1,-1,-1
52,10,495.22,212.83,100.17,57.16,0.2517,-1,-1,-1
53,3,208.13,251.89,94.83,41.49,0.7603,-1,-1,-1
54,3,208.32,252.07,94.64,41.44,0.7856,-1,-1,-1
54,10,493.21,212.70,101.70,57.60,0.4333,-1,-1,-1
55,3,209.06,252.49,93.92,41.06,0.7799,-1,-1,-1
56,3,209.43,252.90,93.36,40.75,0.7611,-1,-1,-1
56,10,492.46,212.92,102.70,57.83,0.4566,-1,-1,-1
56,14,933.47,226.70,24.15,60.89,0.5154,-1,-1,-1
57,3,210.53,253.59,91.53,39.83,0.7635,-1,-1,-1
57,14,931.02,226.50,24.66,61.72,0.3508,-1,-1,-1
58,3,210.47,253.90,91.95,39.93,0.8181,-1,-1,-1
59,3,210.26,254.03,92.02,39.92,0.8291,-1,-1,-1
59,10,492.52,212.91,103.00,58.17,0.2949,-1,-1,-1
59,15,916.52,225.98,42.57,66.85,0.3760,-1,-1,-1
60,3,209.89,253.88,92.55,40.14,0.8301,-1,-1,-1
60,10,495.09,213.07,101.64,57.92,0.3466,-1,-1,-1
60,15,912.81,225.77,44.64,69.93,0.5580,-1,-1,-1
61,3,210.49,254.52,92.09,39.87,0.8127,-1,-1,-1
61,15,909.76,225.90,44.92,69.84,0.6375,-1,-1,-1
62,3,210.54,255.00,91.70,39.61,0.8286,-1,-1,-1
62,10,494.34,213.39,100.71,57.27,0.3619,-1,-1,-1
62,15,907.41,227.38,45.73,70.30,0.7651,-1,-1,-1
63,3,210.73,255.36,91.75,39.50,0.8388,-1,-1,-1
63,10,495.72,214.05,100.09,57.08,0.2963,-1,-1,-1
63,15,903.56,228.39,46.81,70.53,0.7879,-1,-1,-1
64,3,210.25,255.57,92.15,39.61,0.8277,-1,-1,-1
64,10,493.09,213.31,101.69,57.98,0.4643,-1,-1,-1
64,15,900.03,228.99,49.76,73.41,0.8513,-1,-1,-1
65,3,210.22,255.94,92.05,39.47,0.8353,-1,-1,-1
65,10,494.21,213.69,101.01,57.65,0.3417,-1,-1,-1
65,15,895.35,229.24,52.20,74.67,0.7787,-1,-1,-1
66,3,210.19,256.17,92.15,39.41,0.8456,-1,-1,-1
66,10,493.79,214.44,100.20,56.95,0.3036,-1,-1,-1
66,15,891.12,230.02,54.32,74.78,0.8721,-1,-1,-1
67,3,210.39,256.01,92.51,39.41,0.8364,-1,-1,-1
67,10,494.50,214.05,100.28,57.27,0.2506,-1,-1,-1
67,15,886.57,231.01,57.43,75.81,0.8529,-1,-1,-1
68,3,210.42,256.02,92.86,39.42,0.8315,-1,-1,-1
68,10,492.98,213.13,102.10,58.52,0.3613,-1,-1,-1
68,15,880.77,231.63,61.19,76.96,0.8330,-1,-1,-1
69,3,210.13,256.42,92.68,39.22,0.8274,-1,-1,-1
69,10,493.56,214.31,100.08,57.13,0.4060,-1,-1,-1
69,15,874.60,231.67,65.49,78.19,0.8395,-1,-1,-1
70,3,209.43,256.50,93.39,39.49,0.8303,-1,-1,-1
70,10,494.87,215.07,98.75,56.32,0.3293,-1,-1,-1
70,15,870.55,231.88,69.89,79.67,0.8847,-1,-1,-1
71,3,209.12,256.43,93.92,39.74,0.8354,-1,-1,-1
71,10,496.13,215.53,97.42,55.36,0.3629,-1,-1,-1
71,15,864.99,232.90,73.95,79.95,0.8684,-1,-1,-1
72,3,208.93,256.57,94.59,40.06,0.8339,-1,-1,-1
72,10,495.71,216.76,96.44,54.47,0.5142,-1,-1,-1
72,15,858.51,234.30,78.97,80.90,0.8761,-1,-1,-1
73,3,208.28,256.63,95.05,40.30,0.8414,-1,-1,-1
73,10,498.54,218.63,94.54,53.32,0.3529,-1,-1,-1
73,15,851.92,234.41,84.33,81.90,0.8528,-1,-1,-1
74,3,208.55,256.95,94.71,40.13,0.8409,-1,-1,-1
74,10,496.74,219.09,95.48,53.48,0.3161,-1,-1,-1
74,15,847.05,234.90,90.03,83.38,0.8610,-1,-1,-1
75,3,208.80,257.09,94.91,40.19,0.8350,-1,-1,-1
75,10,497.06,219.73,94.81,52.61,0.3763,-1,-1,-1
75,15,841.25,235.88,95.17,83.95,0.8474,-1,-1,-1
76,3,208.65,256.98,94.56,40.02,0.8395,-1,-1,-1
76,15,833.70,236.22,102.28,86.02,0.8552,-1,-1,-1
77,3,208.52,257.11,94.98,40.26,0.8305,-1,-1,-1
77,15,826.17,235.13,110.21,88.82,0.8780,-1,-1,-1
78,3,208.69,257.06,94.71,40.13,0.8320,-1,-1,-1
78,15,818.76,235.31,117.41,90.82,0.8952,-1,-1,-1
79,3,208.68,257.19,94.32,39.97,0.8258,-1,-1,-1
79,10,494.68,217.94,98.07,54.36,0.3661,-1,-1,-1
79,15,811.07,235.88,124.66,92.70,0.8991,-1,-1,-1
80,3,208.43,256.99,93.60,39.65,0.8106,-1,-1,-1
80,15,802.72,237.01,131.42,93.86,0.8765,-1,-1,-1
81,3,208.33,256.75,93.89,39.73,0.8280,-1,-1,-1
81,15,791.91,237.48,137.07,94.59,0.8942,-1,-1,-1
82,3,208.83,256.70,93.63,39.61,0.8280,-1,-1,-1
82,15,781.90,237.78,143.18,96.07,0.8959,-1,-1,-1
83,3,208.71,256.72,93.77,39.65,0.8012,-1,-1,-1
83,15,771.98,238.49,149.22,97.44,0.9010,-1,-1,-1
84,3,208.83,256.65,93.92,39.63,0.7985,-1,-1,-1
84,15,761.12,239.61,155.73,99.38,0.9100,-1,-1,-1
85,3,208.34,256.36,94.24,39.76,0.8011,-1,-1,-1
85,15,751.35,240.37,160.91,100.49,0.9151,-1,-1,-1
85,23,711.80,262.41,37.63,30.55,0.5297,-1,-1,-1
86,3,208.43,256.27,94.17,39.67,0.7984,-1,-1,-1
86,15,740.84,240.87,165.67,101.41,0.9101,-1,-1,-1
87,3,209.03,256.36,93.62,39.38,0.8298,-1,-1,-1
87,10,490.31,213.79,103.71,57.70,0.3123,-1,-1,-1
87,15,730.58,242.18,169.35,101.75,0.9008,-1,-1,-1
88,3,209.19,256.31,93.64,39.30,0.8359,-1,-1,-1
88,10,491.91,215.09,102.08,56.79,0.2701,-1,-1,-1
88,15,720.04,243.81,172.52,101.76,0.8971,-1,-1,-1
89,3,209.26,256.36,93.63,39.18,0.8363,-1,-1,-1
89,15,707.82,243.64,181.42,105.51,0.9059,-1,-1,-1
90,3,209.07,256.17,94.19,39.32,0.8206,-1,-1,-1
90,15,697.00,245.67,185.23,106.04,0.8864,-1,-1,-1
91,3,209.50,256.46,93.55,38.89,0.8111,-1,-1,-1
91,10,492.60,213.58,103.76,58.38,0.2783,-1,-1,-1
91,15,685.30,245.79,191.59,108.37,0.8866,-1,-1,-1
92,3,209.07,256.01,94.61,39.29,0.8361,-1,-1,-1
92,15,672.03,245.91,198.54,111.23,0.8950,-1,-1,-1
93,3,208.43,255.72,95.33,39.58,0.8089,-1,-1,-1
93,15,661.02,247.01,203.24,112.89,0.9075,-1,-1,-1
94,3,207.92,255.54,95.75,39.81,0.8191,-1,-1,-1
94,15,648.38,247.23,210.46,116.18,0.9032,-1,-1,-1
94,32,608.25,265.94,62.14,36.58,0.5260,-1,-1,-1
95,3,207.75,255.47,95.69,39.81,0.8283,-1,-1,-1
95,15,637.67,247.56,214.95,118.08,0.9027,-1,-1,-1
95,32,600.81,266.43,61.09,35.79,0.7305,-1,-1,-1
96,3,207.76,255.55,95.03,39.54,0.8176,-1,-1,-1
96,10,490.66,213.24,103.40,57.99,0.2559,-1,-1,-1
96,15,624.24,247.60,221.12,121.25,0.9145,-1,-1,-1
96,32,590.13,267.32,59.62,34.57,0.6954,-1,-1,-1
97,3,207.82,255.47,94.83,39.50,0.8226,-1,-1,-1
97,15,611.30,247.99,225.76,123.60,0.9069,-1,-1,-1
97,32,578.40,268.79,58.42,33.34,0.7159,-1,-1,-1
98,3,208.71,255.39,96.16,39.93,0.8194,-1,-1,-1
98,10,491.67,212.90,103.17,58.34,0.3432,-1,-1,-1
98,15,598.40,248.58,229.90,125.50,0.9030,-1,-1,-1
98,32,566.64,269.32,59.93,33.62,0.7361,-1,-1,-1
99,3,208.85,255.50,96.75,40.19,0.7995,-1,-1,-1
99,10,491.04,213.10,102.08,57.50,0.3139,-1,-1,-1
99,15,584.53,248.68,238.44,130.40,0.9150,-1,-1,-1
99,32,553.81,269.03,62.84,34.68,0.6957,-1,-1,-1
100,3,208.46,255.11,97.31,40.42,0.8122,-1,-1,-1
100,15,571.83,249.51,241.86,132.17,0.9039,-1,-1,-1
100,32,539.63,269.40,64.50,34.85,0.4885,-1,-1,-1
101,3,207.54,254.79,96.94,40.27,0.7934,-1,-1,-1
101,15,557.68,249.89,246.53,134.62,0.8931,-1,-1,-1
101,32,524.97,269.55,68.64,36.28,0.6820,-1,-1,-1
102,3,207.12,254.85,96.74,40.31,0.8238,-1,-1,-1
102,15,545.80,253.02,248.43,135.35,0.8978,-1,-1,-1
102,32,512.37,270.15,69.75,35.76,0.7436,-1,-1,-1
103,3,207.32,255.07,95.53,39.96,0.8180,-1,-1,-1
103,15,533.14,258.06,247.35,133.75,0.9026,-1,-1,-1
103,32,498.19,270.17,72.96,36.54,0.6854,-1,-1,-1
104,3,207.00,255.06,96.17,40.45,0.7781,-1,-1,-1
104,10,491.41,212.93,104.86,59.36,0.2625,-1,-1,-1
104,15,521.13,259.67,252.98,136.46,0.8949,-1,-1,-1
104,32,483.01,271.42,74.95,36.69,0.6692,-1,-1,-1
105,3,206.62,254.98,95.84,40.51,0.8261,-1,-1,-1
105,10,491.45,213.58,104.25,59.01,0.4285,-1,-1,-1
105,15,509.90,262.25,253.36,135.82,0.9125,-1,-1,-1
105,32,463.46,272.78,75.01,36.57,0.7056,-1,-1,-1
106,3,206.46,254.75,95.63,40.55,0.8194,-1,-1,-1
106,10,490.62,213.80,105.20,59.45,0.3646,-1,-1,-1
106,15,492.33,259.62,264.40,141.59,0.9036,-1,-1,-1
106,32,449.93,273.43,76.78,36.78,0.7799,-1,-1,-1
106,41,0.06,280.51,21.15,20.35,0.3821,-1,-1,-1
107,3,206.92,254.77,95.75,40.67,0.7704,-1,-1,-1
107,10,490.84,213.32,104.71,59.08,0.3116,-1,-1,-1
107,15,477.10,259.07,272.86,145.97,0.8845,-1,-1,-1
107,32,439.81,273.85,79.36,37.02,0.8038,-1,-1,-1
107,41,0.33,280.44,20.92,20.11,0.3221,-1,-1,-1
108,3,207.35,254.82,95.34,40.55,0.7721,-1,-1,-1
108,10,490.99,213.57,104.68,59.03,0.4478,-1,-1,-1
108,15,457.84,257.97,285.63,153.19,0.9044,-1,-1,-1
108,32,424.45,273.85,83.65,38.36,0.8186,-1,-1,-1
108,41,0.09,280.35,21.33,20.51,0.3287,-1,-1,-1
109,3,208.37,255.00,94.71,40.31,0.8085,-1,-1,-1
109,10,491.55,213.65,104.00,58.67,0.4946,-1,-1,-1
109,15,443.49,258.98,289.74,155.32,0.9043,-1,-1,-1
109,32,411.34,274.76,85.41,38.12,0.7934,-1,-1,-1
109,41,0.00,280.22,21.35,20.55,0.3431,-1,-1,-1
110,3,208.23,254.66,94.63,40.27,0.8014,-1,-1,-1
110,15,425.22,260.04,296.11,158.55,0.9066,-1,-1,-1
110,32,397.28,275.89,87.24,38.00,0.7885,-1,-1,-1
110,41,0.00,279.93,20.92,20.32,0.3834,-1,-1,-1
110,47,634.73,256.75,78.63,18.63,0.4752,-1,-1,-1
111,3,207.92,254.77,94.59,40.21,0.8147,-1,-1,-1
111,10,492.66,212.84,102.89,58.29,0.2742,-1,-1,-1
111,15,410.46,268.63,293.54,155.64,0.8929,-1,-1,-1
111,32,385.01,277.90,87.30,37.32,0.7856,-1,-1,-1
111,41,0.22,280.72,20.62,19.85,0.3875,-1,-1,-1
111,47,622.28,257.28,80.68,19.14,0.4290,-1,-1,-1
112,3,208.79,255.10,93.97,39.91,0.8230,-1,-1,-1
112,15,393.56,272.76,297.24,156.02,0.9063,-1,-1,-1
112,32,369.00,278.63,89.66,37.52,0.8053,-1,-1,-1
112,41,0.41,281.05,20.50,19.69,0.3492,-1,-1,-1
112,47,606.08,257.41,87.98,20.95,0.4476,-1,-1,-1
112,52,919.13,214.88,39.17,55.34,0.4824,-1,-1,-1
113,3,208.53,254.72,94.95,40.34,0.8315,-1,-1,-1
113,10,494.03,211.92,103.57,59.41,0.3233,-1,-1,-1
113,15,374.70,274.84,302.98,157.33,0.9140,-1,-1,-1
113,32,353.33,279.16,90.94,37.26,0.7509,-1,-1,-1
113,41,0.29,280.43,21.00,20.17,0.3190,-1,-1,-1
113,47,585.44,257.80,97.74,23.30,0.4451,-1,-1,-1
113,52,917.40,215.71,38.98,54.84,0.4955,-1,-1,-1
114,3,208.46,254.98,94.99,40.42,0.8273,-1,-1,-1
114,15,356.43,277.37,309.49,158.92,0.9061,-1,-1,-1
114,32,337.32,280.00,95.06,38.36,0.7997,-1,-1,-1
114,41,0.37,281.36,20.35,19.49,0.4174,-1,-1,-1
114,47,572.05,258.26,100.47,24.06,0.4425,-1,-1,-1
114,52,914.66,215.78,39.76,55.47,0.4823,-1,-1,-1
115,3,208.91,255.03,93.96,39.94,0.8268,-1,-1,-1
115,10,493.41,212.28,102.23,58.84,0.4166,-1,-1,-1
115,15,336.40,278.93,321.09,163.46,0.9090,-1,-1,-1
115,32,322.27,281.71,95.69,37.94,0.7760,-1,-1,-1
115,41,0.38,281.19,20.58,19.65,0.4409,-1,-1,-1
115,47,558.02,258.80,103.77,25.01,0.4939,-1,-1,-1
115,52,911.77,215.43,41.17,56.70,0.4959,-1,-1,-1
116,3,209.49,255.02,93.27,39.61,0.8037,-1,-1,-1
116,10,495.84,213.87,98.51,56.61,0.3156,-1,-1,-1
116,15,318.53,280.89,327.59,165.19,0.9000,-1,-1,-1
116,32,304.86,281.47,100.43,39.39,0.7915,-1,-1,-1
116,41,0.51,281.43,20.32,19.36,0.2744,-1,-1,-1
116,47,542.89,259.61,107.33,26.09,0.5519,-1,-1,-1
116,52,908.83,215.56,42.48,57.38,0.6797,-1,-1,-1
117,3,209.57,255.05,92.73,39.34,0.7672,-1,-1,-1
117,15,296.09,280.92,340.91,171.03,0.9138,-1,-1,-1
117,32,286.10,280.55,107.20,41.85,0.7691,-1,-1,-1
117,41,0.00,280.91,21.03,20.08,0.4097,-1,-1,-1
117,47,531.12,260.63,110.32,27.37,0.5372,-1,-1,-1
117,52,905.76,215.64,43.91,57.78,0.6508,-1,-1,-1
118,3,210.58,255.21,91.48,38.60,0.7759,-1,-1,-1
118,15,276.41,281.65,353.06,176.45,0.9101,-1,-1,-1
118,32,272.68,281.19,104.63,40.30,0.7791,-1,-1,-1
118,41,0.00,280.34,21.18,20.64,0.3846,-1,-1,-1
118,47,527.83,261.81,105.35,26.84,0.4433,-1,-1,-1
118,52,901.23,215.99,46.04,58.45,0.6516,-1,-1,-1
119,3,210.65,255.56,90.60,38.07,0.8105,-1,-1,-1
119,15,255.61,284.25,359.77,178.75,0.8860,-1,-1,-1
119,32,255.91,283.21,108.10,41.30,0.7411,-1,-1,-1
119,41,0.03,281.19,20.76,19.94,0.3085,-1,-1,-1
119,52,897.52,217.02,47.68,57.89,0.7126,-1,-1,-1
120,3,210.51,256.00,90.49,37.82,0.8247,-1,-1,-1
120,15,236.07,288.11,366.58,180.68,0.9002,-1,-1,-1
120,32,239.12,283.81,110.65,42.04,0.7366,-1,-1,-1
120,41,0.04,281.27,20.91,20.09,0.3287,-1,-1,-1
120,47,477.37,263.96,122.96,31.71,0.7047,-1,-1,-1
120,52,892.92,217.49,50.03,58.14,0.6906,-1,-1,-1
121,3,211.18,256.19,88.74,36.82,0.7324,-1,-1,-1
121,15,216.33,290.90,376.25,184.74,0.9137,-1,-1,-1
121,32,222.15,284.80,112.68,42.55,0.7481,-1,-1,-1
121,41,0.00,281.48,21.19,20.55,0.2665,-1,-1,-1
121,47,458.52,265.13,125.96,32.94,0.6883,-1,-1,-1
121,52,887.08,218.10,51.82,57.82,0.6151,-1,-1,-1
122,3,211.14,256.43,88.38,36.32,0.6663,-1,-1,-1
122,15,192.07,294.74,385.19,187.90,0.9084,-1,-1,-1
122,32,204.23,285.01,116.56,44.05,0.7306,-1,-1,-1
122,47,434.43,265.85,130.25,35.13,0.6607,-1,-1,-1
122,52,880.61,218.40,54.11,58.09,0.7392,-1,-1,-1
123,3,211.06,256.40,88.93,36.33,0.7243,-1,-1,-1
123,15,164.36,295.17,400.47,194.60,0.9173,-1,-1,-1
123,32,188.29,286.84,115.53,43.45,0.7620,-1,-1,-1
123,47,418.12,265.85,136.67,37.86,0.7958,-1,-1,-1
123,52,873.33,218.90,56.36,58.17,0.7452,-1,-1,-1
124,3,209.00,256.21,92.62,37.81,0.7566,-1,-1,-1
124,15,139.52,298.99,407.92,196.63,0.9213,-1,-1,-1
124,32,171.23,288.28,115.96,43.41,0.7936,-1,-1,-1
124,47,405.17,266.18,140.60,39.76,0.8543,-1,-1,-1
124,52,866.89,219.30,58.91,58.91,0.7206,-1,-1,-1
125,3,208.98,256.25,94.25,38.52,0.7245,-1,-1,-1
125,15,116.36,300.49,423.11,203.48,0.9183,-1,-1,-1
125,32,154.67,290.12,116.62,43.44,0.7948,-1,-1,-1
125,47,391.28,267.02,142.37,41.14,0.8881,-1,-1,-1
125,52,860.90,219.41,61.02,59.31,0.7537,-1,-1,-1
126,3,208.62,255.96,95.10,38.88,0.7749,-1,-1,-1
126,15,87.09,304.33,433.13,206.72,0.9206,-1,-1,-1
126,32,135.74,290.85,120.27,44.73,0.8037,-1,-1,-1
126,47,376.38,267.43,144.64,42.74,0.8566,-1,-1,-1
126,52,853.52,219.89,63.12,59.52,0.6949,-1,-1,-1
127,3,208.53,256.11,95.21,38.98,0.7796,-1,-1,-1
127,15,55.98,306.35,452.29,214.82,0.9138,-1,-1,-1
127,32,119.21,293.55,119.74,44.27,0.8079,-1,-1,-1
127,47,360.70,268.25,150.08,45.49,0.8415,-1,-1,-1
127,52,847.48,220.11,65.22,59.91,0.7398,-1,-1,-1
128,3,208.62,256.27,95.61,39.19,0.7932,-1,-1,-1
128,15,34.06,309.66,463.22,219.46,0.9206,-1,-1,-1
128,32,102.52,295.89,119.83,43.95,0.8149,-1,-1,-1
128,47,346.70,269.36,149.31,46.25,0.8449,-1,-1,-1
128,52,840.30,220.12,67.86,60.79,0.7021,-1,-1,-1
129,3,208.60,256.29,95.61,39.25,0.7977,-1,-1,-1
129,15,7.28,311.14,477.57,225.82,0.9178,-1,-1,-1
129,32,84.47,297.06,121.29,44.25,0.8305,-1,-1,-1
129,47,331.85,270.70,149.15,47.16,0.8591,-1,-1,-1
129,52,833.50,220.39,70.00,61.13,0.7126,-1,-1,-1
130,3,208.37,256.42,95.64,39.33,0.7516,-1,-1,-1
130,15,0.00,313.95,473.41,226.05,0.9158,-1,-1,-1
130,32,63.75,297.53,125.59,45.72,0.8447,-1,-1,-1
130,47,316.50,271.31,151.31,48.85,0.8722,-1,-1,-1
130,52,826.43,220.96,71.76,61.31,0.7346,-1,-1,-1
131,3,208.30,256.48,96.04,39.59,0.7296,-1,-1,-1
131,15,0.00,315.36,463.88,224.64,0.9206,-1,-1,-1
131,32,46.05,299.44,125.51,45.37,0.8465,-1,-1,-1
131,47,301.17,271.83,151.95,50.03,0.8473,-1,-1,-1
131,52,820.42,221.57,73.45,61.68,0.7212,-1,-1,-1
132,3,208.07,256.29,95.98,39.69,0.7499,-1,-1,-1
132,15,0.00,319.73,448.84,220.27,0.9179,-1,-1,-1
132,32,26.50,301.77,127.24,45.84,0.8386,-1,-1,-1
132,47,285.20,272.32,152.90,51.30,0.8512,-1,-1,-1
132,52,813.21,221.71,75.56,62.33,0.7374,-1,-1,-1
133,3,207.70,256.23,96.32,39.97,0.7489,-1,-1,-1
133,15,0.00,323.87,435.90,216.13,0.9188,-1,-1,-1
133,32,5.67,302.89,131.25,47.26,0.8448,-1,-1,-1
133,47,271.49,272.95,151.02,51.52,0.8555,-1,-1,-1
133,52,806.43,222.04,77.35,62.81,0.7553,-1,-1,-1
134,3,208.24,256.41,95.55,39.82,0.6278,-1,-1,-1
134,15,0.00,326.80,423.35,213.20,0.9168,-1,-1,-1
134,32,0.00,304.31,123.23,47.74,0.8164,-1,-1,-1
134,47,256.53,274.25,150.38,52.25,0.8318,-1,-1,-1
134,52,799.17,222.69,78.66,62.97,0.7596,-1,-1,-1
